csv_code,csv_name,csv_unit,idarticle,idunite,codearticle,stock_delete_clauses,inventaire_delete_clauses,log_delete_clauses,price_delete_clauses,zero_stock
23800209101,AIGLE D OR SARIAKA MARRON P41,PAIRE,2045,2741,0070204500,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070204500'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070204500'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070204500',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070204500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070204500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070204500' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070204500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070204500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070204500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800256201,AIGLE D OR SIDINA NOIR P28,PAIRE,2501,3281,0070250100,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070250100'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070250100'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070250100',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070250100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070250100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070250100' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070250100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070250100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070250100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800256301,AIGLE D OR SIDINA NOIR P29,PAIRE,2502,3282,0070250200,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070250200'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070250200'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070250200',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070250200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070250200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070250200' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070250200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070250200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070250200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800256401,AIGLE D OR SIDINA NOIR P30,PAIRE,2503,3283,0070250300,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070250300'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070250300'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070250300',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070250300' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070250300' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070250300' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070250300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070250300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070250300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800256501,AIGLE D OR SIDINA NOIR P31,PAIRE,2504,3284,0070250400,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070250400'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070250400'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070250400',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070250400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070250400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070250400' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070250400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070250400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070250400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800256701,AIGLE D OR SIDINA NOIR P33,PAIRE,2506,3286,0070250600,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070250600'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070250600'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070250600',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070250600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070250600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070250600' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070250600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070250600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070250600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800256801,AIGLE D OR SIDINA NOIR P35,PAIRE,2507,3287,0070250700,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070250700'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070250700'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070250700',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070250700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070250700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070250700' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070250700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070250700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070250700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800256901,AIGLE D OR SIDINA NOIR P38,PAIRE,2508,3288,0070250800,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070250800'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070250800'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070250800',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070250800' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070250800' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070250800' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070250800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070250800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070250800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800236801,AIGLE D OR SIDINA NOIR P39,PAIRE,2307,3055,0070230700,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070230700'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070230700'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070230700',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070230700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070230700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070230700' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070230700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070230700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070230700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800236901,AIGLE D OR SIDINA NOIR P40,PAIRE,2308,3056,0070230800,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070230800'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070230800'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070230800',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070230800' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070230800' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070230800' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070230800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070230800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070230800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800237001,AIGLE D OR SIDINA NOIR P41,PAIRE,2309,3057,0070230900,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070230900'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070230900'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070230900',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070230900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070230900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070230900' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070230900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070230900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070230900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800237101,AIGLE D OR SIDINA NOIR P42,PAIRE,2310,3058,0070231000,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070231000'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070231000'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070231000',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070231000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070231000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070231000' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070231000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070231000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070231000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800237201,AIGLE D OR SIDINA NOIR P43,PAIRE,2311,3059,0070231100,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070231100'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070231100'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070231100',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070231100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070231100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070231100' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070231100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070231100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070231100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800263001,AIGLE D OR SITRAKA MAR P39,PAIRE,2568,3383,0070256800,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070256800'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070256800'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070256800',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070256800' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070256800' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070256800' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070256800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070256800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070256800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800263201,AIGLE D OR SITRAKA MAR P41,PAIRE,2570,3385,0070257000,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070257000'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070257000'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070257000',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070257000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070257000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070257000' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070257000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070257000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070257000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800284001,AIGLE D OR SITRAKA MAR P43,PAIRE,2772,3672,0070277200,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070277200'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070277200'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070277200',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070277200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070277200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070277200' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070277200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070277200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070277200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800251101,AIGLE D OR SOA MARINE P38,PAIRE,2450,3230,0070245000,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070245000'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070245000'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070245000',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070245000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070245000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070245000' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070245000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070245000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070245000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800251201,AIGLE D OR SOA MARINE P39,PAIRE,2451,3231,0070245100,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070245100'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070245100'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070245100',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070245100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070245100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070245100' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070245100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070245100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070245100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23800251301,AIGLE D OR SOA MARINE P40,PAIRE,2452,3232,0070245200,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070245200'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070245200'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070245200',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070245200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070245200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070245200' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070245200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070245200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070245200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
